business_name,address,phone_number,email,city,state,zip_code_postcode,website,description,latitude,longitude,ticker_symbol,kindex_score,is_black_owned,business_location,category,hero_image,owner_name,is_premium,tier_level,is_ecommerce,is_veteran,subscription_tier,marketing_generations_used,is_priority_pinned,is_claimed,kindex_velocity,ar_asset_url,is_ar_enabled,has_flash_beacon,loi_signed,marketing_tier,doordash_url,ubereats_url,grubhub_url,is_delivery_eligible,firestore_location,search_keywords,is_farmer,is_wholesale,is_retail,is_verified,review_count,interaction_count,total_sentiment_score
Ego Braids and Natural Hair LLC,"1500 S Dairy Ashford Rd Ste 210N, Houston, TX 77077",3464339557,,Houston,Texas,77077,http://egobraidandlocs.com/,,29.7529639,-95.6066929,EGOB,500,FALSE,"29.7529639, -95.6066929",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7529639, -95.6066929",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hair Braiding Corner,"1801 S Dairy Ashford Rd, Houston, TX 77077",3464543881,,Houston,Texas,77077,,,29.7475194,-95.6052095,HAIR,500,FALSE,"29.7475194, -95.6052095",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7475194, -95.6052095",,FALSE,FALSE,FALSE,FALSE,0,0,0
Haystacks,"206 Main St, Sulphur Springs, TX 75482",9037418324,,Sulphur Springs,Texas,75482,https://haystackstexas.com/,,33.1375579,-95.6018753,HAYS,500,FALSE,"33.1375579, -95.6018753",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.1375579, -95.6018753",,FALSE,FALSE,FALSE,FALSE,0,0,0
HairBySheleen L.L.C. (Black Hair Salon In Houston),"12350 Westheimer Rd Unite H Suite 113, Houston, TX 77077",5046219277,,Houston,Texas,77077,,,29.7369713,-95.6002787,HAIR,500,FALSE,"29.7369713, -95.6002787",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7369713, -95.6002787",,FALSE,FALSE,FALSE,FALSE,0,0,0
Chicken Express,"1125 Mockingbird Ln, Sulphur Springs, TX 75482",9038853677,,Sulphur Springs,Texas,75482,https://chickene.com/,"Fast-food chain serving up fried chicken, plus catfish, hushpuppies & desserts.",33.1212822,-95.595537,CHIC,500,FALSE,"33.1212822, -95.595537",Fast food restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"33.1212822, -95.595537",,FALSE,FALSE,FALSE,FALSE,0,0,0
G&Q Braiding Salon,"8484 Wilcrest Dr Suit F, Houston, TX 77072",7135147403,,Houston,Texas,77072,http://www.gqbraiding.com/,,29.6856351,-95.5700554,G&QB,500,FALSE,"29.6856351, -95.5700554",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6856351, -95.5700554",,FALSE,FALSE,FALSE,FALSE,0,0,0
Annie B’s Southern Cuisine (Soul Y Mex Kitchen),"9603 Fm 1960 W, Houston, TX 77070",3465696070,,Houston,Texas,77070,,,29.9422948,-95.5687218,ANNI,500,FALSE,"29.9422948, -95.5687218",Soul food restaurant,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.9422948, -95.5687218",,FALSE,FALSE,FALSE,FALSE,0,0,0
She's Happy Hair,"11422 Southwest Fwy, Houston, TX 77031",2819044684,,Houston,Texas,77031,https://www.sheshappyhair.com/pages/houston-southwest,,29.6545477,-95.5663271,SHE',500,FALSE,"29.6545477, -95.5663271",Hair extensions supplier,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6545477, -95.5663271",,FALSE,FALSE,FALSE,FALSE,0,0,0
Mikki's Soul Food Cafe,"10500 W Bellfort Ave #100, Houston, TX 77031",2815685115,,Houston,Texas,77031,https://mikkiscafe.com/mikkissoulfoodcafe-5bcl4r?utm_source=google,"Daily specials featuring homemade soul food, sides & cornbread are offered at this simple eatery.",29.6538604,-95.5635374,MIKK,500,FALSE,"29.6538604, -95.5635374",Soul food restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6538604, -95.5635374",,FALSE,FALSE,FALSE,FALSE,0,0,0
Houston Black Business Consultant,"12848 Queensbury Ln #208, Houston, TX 77024",3462431611,,Houston,Texas,77024,https://houstonblackbusinessconsultant.com/,,29.7789437,-95.5610984,HOUS,500,FALSE,"29.7789437, -95.5610984",Business management consultant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7789437, -95.5610984",,FALSE,FALSE,FALSE,FALSE,0,0,0
"Noir Legacy Ventures, LLC","12848 Queensbury Ln Ste, 208, Houston, TX 77024",3462431611,,Houston,Texas,77024,,,29.7790182,-95.5610984,NOIR,500,FALSE,"29.7790182, -95.5610984",Business management consultant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7790182, -95.5610984",,FALSE,FALSE,FALSE,FALSE,0,0,0
WOW African Hair Braiding – Bissonnet,"9817 Bissonnet St Ste H, Houston, TX 77036",7133965705,,Houston,Texas,77036,https://wowhairbraiding.com/locations/bissonnet/?utm_source=google&utm_medium=organic&utm_campaign=gbp-bissonnet,,29.6742184,-95.5517733,WOWA,500,FALSE,"29.6742184, -95.5517733",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6742184, -95.5517733",,FALSE,FALSE,FALSE,FALSE,0,0,0
SALON Per Se,"9630 Clarewood Dr Unit A-6, Houston, TX 77036",2815012516,,Houston,Texas,77036,http://www.salonperse.com/,,29.7075098,-95.5503722,SALO,500,FALSE,"29.7075098, -95.5503722",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7075098, -95.5503722",,FALSE,FALSE,FALSE,FALSE,0,0,0
Jazzie Hair Studio Hair - Trichologist,"11411 Windfern Rd Suite. 330, Houston, TX 77064",8327154860,,Houston,Texas,77064,https://blinq.me/nc3t5ED44G41OfH4WSUY,,29.9331799,-95.5488083,JAZZ,500,FALSE,"29.9331799, -95.5488083",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9331799, -95.5488083",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Flying Biscuit Cafe,"12389 Kingsride Ln, Houston, TX 77024",8326590618,,Houston,Texas,77024,https://flyingbiscuit.com/locations-2/memorialcity/,Branch of a laid-back chain known for Southern food & all-day breakfast selections.,29.77879,-95.5470795,FLYI,500,FALSE,"29.77879, -95.5470795",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.77879, -95.5470795",,FALSE,FALSE,FALSE,FALSE,0,0,0
Harlem Nights Scratch Kitchen and Cocktails,"1320 Fitzhugh Ave, Paris, TX 75460",9037061866,,Paris,Texas,75460,https://harlemnightsparistx.com/?utm_source=google,,33.6727526,-95.5470426,HARL,500,FALSE,"33.6727526, -95.5470426",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"33.6727526, -95.5470426",,FALSE,FALSE,FALSE,FALSE,0,0,0
BBeautiful Natural Hair Care /Silk Press,"947 Gessner Rd B180 Suite 104, Houston, TX 77024",3465208086,,Houston,Texas,77024,https://www.beautifulforu.com/,,29.7834174,-95.5451586,BBEA,500,FALSE,"29.7834174, -95.5451586",Hair salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.7834174, -95.5451586",,FALSE,FALSE,FALSE,FALSE,0,0,0
Kelatic Hair Lounge,"9430 Richmond Ave Ste B, Houston, TX 77063",7134854000,,Houston,Texas,77063,http://www.kelatichairlounge.com/,,29.729341,-95.531792,KELA,500,FALSE,"29.729341, -95.531792",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.729341, -95.531792",,FALSE,FALSE,FALSE,FALSE,0,0,0
Naturally Rooted Natural Hair Salon,"11902 S Gessner Rd Studio #17, Houston, TX 77071",8326773077,,Houston,Texas,77071,https://www.instagram.com/naturallyrootedsalon?igsh=MWk5bHRldTJ3b2l4eQ%3D%3D&utm_source=qr,,29.6485488,-95.5288752,NATU,500,FALSE,"29.6485488, -95.5288752",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6485488, -95.5288752",,FALSE,FALSE,FALSE,FALSE,0,0,0
Loc'd N Studios,"2340 Texas Pkwy, Missouri City, TX 77489",7132949817,,Missouri City,Texas,77489,https://www.locdnstudios.com/,,29.5938109,-95.5276605,LOC',500,FALSE,"29.5938109, -95.5276605",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.5938109, -95.5276605",,FALSE,FALSE,FALSE,FALSE,0,0,0
Tight Ends Hair Studio,"8323 Southwest Fwy #430, Houston, TX 77074",2819019352,,Houston,Texas,77074,https://tight-ends-hair-salon.square.site/,,29.6879294,-95.5270361,TIGH,500,FALSE,"29.6879294, -95.5270361",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6879294, -95.5270361",,FALSE,FALSE,FALSE,FALSE,0,0,0
Miss Patty's Southern Soul & Seafood Kitchen,"8330 W Bellfort Ave B, Houston, TX 77071",2815154882,,Houston,Texas,77071,http://www.misspattyskitchen.com/,,29.6561177,-95.5242926,MISS,500,FALSE,"29.6561177, -95.5242926",Restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6561177, -95.5242926",,FALSE,FALSE,FALSE,FALSE,0,0,0
Lady Ayri Natural Hair Care LLC,"3232 Fondren Rd, Houston, TX 77063",8322653792,,Houston,Texas,77063,http://www.ladyayri.com/,,29.7294189,-95.5211444,LADY,500,FALSE,"29.7294189, -95.5211444",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7294189, -95.5211444",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Hair Design,"6111 Cypress Creek Pkwy Ste 201, Houston, TX 77069",2812502615,,Houston,Texas,77069,,,29.974839,-95.520991,BLAC,500,FALSE,"29.974839, -95.520991",Beauty salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.974839, -95.520991",,FALSE,FALSE,FALSE,FALSE,0,0,0
WiNK Hair Braiding Salon,"8574 Westheimer Rd Suite A, Houston, TX 77063",8328062805,,Houston,Texas,77063,,,29.7380754,-95.5149234,WINK,500,FALSE,"29.7380754, -95.5149234",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7380754, -95.5149234",,FALSE,FALSE,FALSE,FALSE,0,0,0
Feminine Attractions - Hair Braiding Houston,"7447 Harwin Dr. Ste 101, Houston, TX 77036",3462268571,,Houston,Texas,77036,https://feminineattractions.com/?utm_campaign=gmb,,29.7172258,-95.5146569,FEMI,500,FALSE,"29.7172258, -95.5146569",Hairdresser,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7172258, -95.5146569",,FALSE,FALSE,FALSE,FALSE,0,0,0
S Signature Beauty Bar LLC,"7211 Regency Square Blvd Suite 108, Houston, TX 77036",3467072141,,Houston,Texas,77036,,,29.7152377,-95.5103945,SSIG,500,FALSE,"29.7152377, -95.5103945",Health and beauty shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7152377, -95.5103945",,FALSE,FALSE,FALSE,FALSE,0,0,0
Glory Is Our Hair,"7011 Harwin Dr., Houston, TX 77036",7136405934,,Houston,Texas,77036,https://gloryisourhair.wixsite.com/gioh,,29.717724,-95.5063642,GLOR,500,FALSE,"29.717724, -95.5063642",Hair extension technician,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.717724, -95.5063642",,FALSE,FALSE,FALSE,FALSE,0,0,0
HOME OF BEAUTY XIV,"11106 Bammel North Houston Rd B, Houston, TX 77066",8327058686,,Houston,Texas,77066,https://www.homeofbeautyxiv.com/,,29.9550565,-95.498019,HOME,500,FALSE,"29.9550565, -95.498019",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9550565, -95.498019",,FALSE,FALSE,FALSE,FALSE,0,0,0
YOUR HAIR SALON,"13408 Tomball Pkwy, Houston, TX 77086",8327820152,,Houston,Texas,77086,,,29.9168739,-95.4877312,YOUR,500,FALSE,"29.9168739, -95.4877312",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9168739, -95.4877312",,FALSE,FALSE,FALSE,FALSE,0,0,0
SBK Studios - Upscale Natural Hair Salon & Spa of Houston,"3648 Cypress Creek Pkwy, Houston, TX 77068",4247041866,,Houston,Texas,77068,http://www.sbkluxurysuites.com/,,29.9926707,-95.4849545,SBKS,500,FALSE,"29.9926707, -95.4849545",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9926707, -95.4849545",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Upper Hand Salon: Memorial,"7951 Katy Fwy Ste F, Houston, TX 77024",7135202014,,Houston,Texas,77024,http://www.theupperhand.com/,,29.7824301,-95.4784846,UPPE,500,FALSE,"29.7824301, -95.4784846",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7824301, -95.4784846",,FALSE,FALSE,FALSE,FALSE,0,0,0
Hair by LaQuia,"5455 Richmond Ave #4044, Houston, TX 77056",,,Houston,Texas,77056,https://hairbylaquia.square.site/,,29.7307481,-95.4729196,HAIR,500,FALSE,"29.7307481, -95.4729196",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7307481, -95.4729196",,FALSE,FALSE,FALSE,FALSE,0,0,0
O' Taste & See Eatery,"10971 Northwest Fwy, Houston, TX 77092",2818885882,,Houston,Texas,77092,http://www.o-tasteandsee.com/,,29.8163567,-95.467317,O'TA,500,FALSE,"29.8163567, -95.467317",Southern restaurant (US),,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.8163567, -95.467317",,FALSE,FALSE,FALSE,FALSE,0,0,0
Salon Meyerland - Natural and Relaxed Black Hair in Houston,"10350 S Post Oak Rd, Houston, TX 77035",7132839300,,Houston,Texas,77035,http://www.salonmeyerland.com/,,29.668318,-95.463959,SALO,500,FALSE,"29.668318, -95.463959",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.668318, -95.463959",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Book Houston,"12401 S Post Oak Rd Suite 228, Houston, TX 77045",3464295112,,Houston,Texas,77045,http://www.blackbookhouston.com/,,29.6457435,-95.4625459,BLAC,500,FALSE,"29.6457435, -95.4625459",Marketing agency,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.6457435, -95.4625459",,FALSE,FALSE,FALSE,FALSE,0,0,0
Visible Changes (inside Galleria 1),"5015 Westheimer Rd #1154, Houston, TX 77056",7136277234,,Houston,Texas,77056,http://visiblechanges.com/,,29.7394825,-95.462037,VISI,500,FALSE,"29.7394825, -95.462037",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7394825, -95.462037",,FALSE,FALSE,FALSE,FALSE,0,0,0
Pressed Roots,"5000 Westheimer Rd #118, Houston, TX 77056",9787079545,,Houston,Texas,77056,https://pressedroots.com/,,29.7417659,-95.4619055,PRES,500,FALSE,"29.7417659, -95.4619055",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7417659, -95.4619055",,FALSE,FALSE,FALSE,FALSE,0,0,0
Greater Houston Black Chamber of Commerce,"4828 Loop Central Dr #1000, Houston, TX 77081",7136608299,,Houston,Texas,77081,http://www.ghbcc.com/,,29.7251529,-95.4550036,GREA,500,FALSE,"29.7251529, -95.4550036",Chamber of Commerce,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7251529, -95.4550036",,FALSE,FALSE,FALSE,FALSE,0,0,0
Glam And Glow By Quin LLC,"9701 Meyer Forest Dr, Houston, TX 77096",8329935000,,Houston,Texas,77096,http://glambyquin.com/,,29.6744709,-95.4545414,GLAM,500,FALSE,"29.6744709, -95.4545414",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6744709, -95.4545414",,FALSE,FALSE,FALSE,FALSE,0,0,0
Visible Changes (inside The Woodlands Mall),"1201 Lake Woodlands Dr, The Woodlands, TX 77380",2813621110,,The Woodlands,Texas,77380,http://visiblechanges.com/,,30.164178,-95.4540789,VISI,500,FALSE,"30.164178, -95.4540789",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.164178, -95.4540789",,FALSE,FALSE,FALSE,FALSE,0,0,0
Houston Loctician Princess Styles (Locs),"4458 W Fuqua St 120 Suite 3, Houston, TX 77045",8328820868,,Houston,Texas,77045,https://locsbyprincess.as.me/schedule/0dcee7b1,,29.6138531,-95.4450607,HOUS,500,FALSE,"29.6138531, -95.4450607",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6138531, -95.4450607",,FALSE,FALSE,FALSE,FALSE,0,0,0
DHairBoutique - Houston,"3929 Richmond Ave, Houston, TX 77027",8327670962,,Houston,Texas,77027,https://dhair-boutique.com/,,29.7322237,-95.440376,DHAI,500,FALSE,"29.7322237, -95.440376",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7322237, -95.440376",,FALSE,FALSE,FALSE,FALSE,0,0,0
The Loc Nest Trap,"616 Fm 1960 W, Houston, TX 77090",7134250156,,Houston,Texas,77090,http://thelocnesttrap.booksy.com/,,30.0187407,-95.4391958,LOCN,500,FALSE,"30.0187407, -95.4391958",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.0187407, -95.4391958",,FALSE,FALSE,FALSE,FALSE,0,0,0
Taste of the Caribbean,"13331 Kuykendahl Rd Ste 117, Houston, TX 77090",8324796525,,Houston,Texas,77090,http://www.tasteofthecaribbeanusa.com/,"Unassuming place offering a menu of traditional Caribbean dishes, plus weekend breakfast.",29.9780448,-95.4353298,TAST,500,FALSE,"29.9780448, -95.4353298",Caribbean restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9780448, -95.4353298",,FALSE,FALSE,FALSE,FALSE,0,0,0
PlatinumBlack,"3 Greenway Plz # 1700, Houston, TX 77046",7138748200,,Houston,Texas,77046,https://www.platinumblack.com/,,29.7315913,-95.4313081,PLAT,500,FALSE,"29.7315913, -95.4313081",Marketing agency,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7315913, -95.4313081",,FALSE,FALSE,FALSE,FALSE,0,0,0
Houston's Finest Weave & Natural Hair Salon,"211 Cypress Creek Pkwy, Houston, TX 77090",2818366744,,Houston,Texas,77090,http://www.vagaro.com/houstonsfinest,,30.0199444,-95.4313021,HOUS,500,FALSE,"30.0199444, -95.4313021",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"30.0199444, -95.4313021",,FALSE,FALSE,FALSE,FALSE,0,0,0
McDonald's,"3025 Ella Blvd, Houston, TX 77018",7138611341,,Houston,Texas,77018,https://www.mcdonalds.com/us/en-us/location/TX/HOUSTON/3025-ELLA-BLVD/2001.html?cid=RF:YXT:GMB::Clicks,"Classic, long-running fast-food chain known for its burgers & fries.",29.8145507,-95.4299534,MCDO,500,FALSE,"29.8145507, -95.4299534",Fast food restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.8145507, -95.4299534",,FALSE,FALSE,FALSE,FALSE,0,0,0
She's Happy Hair,"3280 S Loop W, Houston, TX 77025",2813824936,,Houston,Texas,77025,https://www.sheshappyhair.com/pages/houston-south,,29.6788139,-95.4281977,SHE',500,FALSE,"29.6788139, -95.4281977",Hair extensions supplier,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6788139, -95.4281977",,FALSE,FALSE,FALSE,FALSE,0,0,0
My Salon Suite,"1507 W 18Th St, Houston, TX 77008",9367778483,,Houston,Texas,77008,https://mysalonsuite.com/heightswest?utm_source=google_business&utm_medium=search&utm_campaign=profile,,29.8022814,-95.4276879,MYSA,500,FALSE,"29.8022814, -95.4276879",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.8022814, -95.4276879",,FALSE,FALSE,FALSE,FALSE,0,0,0
Dress for Success Houston,"3310 Eastside St, Houston, TX 77098",7139573779,,Houston,Texas,77098,http://dfshouston.org/,,29.7363233,-95.4251379,DRES,500,FALSE,"29.7363233, -95.4251379",Non-profit organization,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7363233, -95.4251379",,FALSE,FALSE,FALSE,FALSE,0,0,0
Nyoka Gregory Beauty,"3100 Richmond Ave, Houston, TX 77098",2819445642,,Houston,Texas,77098,https://nyokagregorybeauty.com/,,29.7345029,-95.4249255,NYOK,500,FALSE,"29.7345029, -95.4249255",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7345029, -95.4249255",,FALSE,FALSE,FALSE,FALSE,0,0,0
Black Roses Hair Weaving Studio,"396 W Greens Rd Suite 424, Houston, TX 77067",9372704091,,Houston,Texas,77067,https://cecemystylist.com/,,29.9498169,-95.4214881,BLAC,500,FALSE,"29.9498169, -95.4214881",Beauty salon,,,FALSE,,FALSE,FALSE,Free,3,FALSE,FALSE,0,,FALSE,FALSE,FALSE,basic,,,,FALSE,"29.9498169, -95.4214881",,FALSE,FALSE,FALSE,FALSE,0,0,0
Five Central Houston,"2736 Virginia St, Houston, TX 77098",8323532336,,Houston,Texas,77098,https://www.fivecentralhouston.com/,"Comprehensive dining & drinking destination with a casual bistro, live music lounge & cozy bars.",29.7411305,-95.4214347,FIVE,500,FALSE,"29.7411305, -95.4214347",American restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7411305, -95.4214347",,FALSE,FALSE,FALSE,FALSE,0,0,0
Upper Kirby Bistro,"2736 Virginia St, Houston, TX 77098",8323532336,,Houston,Texas,77098,https://www.upperkirbybistro.com/,,29.7412459,-95.4213042,UPPE,500,FALSE,"29.7412459, -95.4213042",American restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7412459, -95.4213042",,FALSE,FALSE,FALSE,FALSE,0,0,0
milk + honey | River Oaks,"2800 Kirby Dr A134, Houston, TX 77098",7132310250,,Houston,Texas,77098,https://milkandhoneyspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=river-oaks,,29.7415588,-95.4190932,MILK,500,FALSE,"29.7415588, -95.4190932",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7415588, -95.4190932",,FALSE,FALSE,FALSE,FALSE,0,0,0
Ro’s Natural Hair Studio LLC,"2600 S Loop W #480, Houston, TX 77054",8329534247,,Houston,Texas,77054,https://rosnaturalhairstudiollc.com/,,29.6785373,-95.4184572,RO’S,500,FALSE,"29.6785373, -95.4184572",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6785373, -95.4184572",,FALSE,FALSE,FALSE,FALSE,0,0,0
"The Baker's Son - Houston, TX","8025 Main St Ste A, Houston, TX 77025",8324749688,,Houston,Texas,77025,https://thebakersonusa.com/,,29.6929701,-95.4146407,BAKE,500,FALSE,"29.6929701, -95.4146407",Bakery,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6929701, -95.4146407",,FALSE,FALSE,FALSE,FALSE,0,0,0
Esther's Cajun Café & Soul Food,"5007 N Shepherd Dr, Houston, TX 77018",7136991212,,Houston,Texas,77018,http://www.estherscajunsoul.com/,Hearty Cajun fare & Southern cooking is the forte of this casual spot with warm hues & booth seats.,29.8394002,-95.4112589,ESTH,500,FALSE,"29.8394002, -95.4112589",Southern restaurant (US),,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.8394002, -95.4112589",,FALSE,FALSE,FALSE,FALSE,0,0,0
Helena Braiding & Barber Lounge,"3425 S Shepherd Dr #330, Houston, TX 77098",3468451100,,Houston,Texas,77098,https://helenabraiding.glossgenius.com/,,29.7352573,-95.410373,HELE,500,FALSE,"29.7352573, -95.410373",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7352573, -95.410373",,FALSE,FALSE,FALSE,FALSE,0,0,0
Flower Child (Houston Heights),"1533 N Shepherd Dr Ste 100, Houston, TX 77008",3462304478,,Houston,Texas,77008,https://www.iamaflowerchild.com/locations/houston-tx-houston-heights/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps,,29.7991112,-95.410228,FLOW,500,FALSE,"29.7991112, -95.410228",American restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7991112, -95.410228",,FALSE,FALSE,FALSE,FALSE,0,0,0
Mico's Hot Chicken,"2400 N Shepherd Dr Ste 100, Houston, TX 77008",7136894600,,Houston,Texas,77008,https://micoshotchicken.com/,"Generous chicken burger portions dispensed from a compact, casual eatery with a covered terrace.",29.8080211,-95.4097354,MICO,500,FALSE,"29.8080211, -95.4097354",Chicken restaurant,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.8080211, -95.4097354",,FALSE,FALSE,FALSE,FALSE,0,0,0
Lather and Mane,"4622 Nolda St, Houston, TX 77007",3138505889,,Houston,Texas,77007,http://designsbytabatha.weebly.com/,,29.7764817,-95.408338,LATH,500,FALSE,"29.7764817, -95.408338",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7764817, -95.408338",,FALSE,FALSE,FALSE,FALSE,0,0,0
Good Eats Southern Cuisine,"10920 Almeda Rd Ste 600, Houston, TX 77045",8326685566,,Houston,Texas,77045,https://goodeatssoutherncuisine.com/,,29.6625753,-95.400786,GOOD,500,FALSE,"29.6625753, -95.400786",Southern restaurant (US),,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.6625753, -95.400786",,FALSE,FALSE,FALSE,FALSE,0,0,0
Nu Cuts Hair Salon,"1406 Vermont St, Houston, TX 77006",7135247858,,Houston,Texas,77006,https://www.nucutsmontrose.com/,,29.7509129,-95.3976417,NUCU,500,FALSE,"29.7509129, -95.3976417",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7509129, -95.3976417",,FALSE,FALSE,FALSE,FALSE,0,0,0
"Studio9 Hair Artistry, LLC","363 N Sam Houston Pkwy E, Houston, TX 77060",,,Houston,Texas,77060,http://www.bookstudio9.com/,,29.9417429,-95.3969654,STUD,500,FALSE,"29.9417429, -95.3969654",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9417429, -95.3969654",,FALSE,FALSE,FALSE,FALSE,0,0,0
JuiceLand,"1340 Westheimer Rd D, Houston, TX 77006",8324879914,,Houston,Texas,77006,http://juiceland.com/,"Health-minded chain serving juices, smoothies & hot drinks, plus noodle bowls & salads.",29.7435383,-95.3958523,JUIC,500,FALSE,"29.7435383, -95.3958523",Juice shop,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7435383, -95.3958523",,FALSE,FALSE,FALSE,FALSE,0,0,0
Salon Rose,"1210 W Clay St Ste 19, Houston, TX 77019",7134856909,,Houston,Texas,77019,https://www.salonrose.co/?y_source=1_MjMwMTk3OTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,29.7560036,-95.3945441,SALO,500,FALSE,"29.7560036, -95.3945441",Hair salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.7560036, -95.3945441",,FALSE,FALSE,FALSE,FALSE,0,0,0
Touched By Mimi,"411 N Sam Houston Pkwy E Ste 380, Houston, TX 77060",8322337781,,Houston,Texas,77060,http://www.touchedbymimi.org/,,29.9399063,-95.3940369,TOUC,500,FALSE,"29.9399063, -95.3940369",Beauty salon,,,FALSE,,,,Free,,,,0,,,,,,,,,,"29.9399063, -95.3940369",,FALSE,FALSE,FALSE,FALSE,0,0,0
